"dyadid","animalid","id","day","behavior","state","time","duration","idAB","end","burstval","burstvalcume","burstvalNA","burstvalcumeNA","burstresolved","prepost","burstresolvedx","prepostx"
"A","S","20S",1,"Tailrattle","aggr",486.176,2.23552,"B",488.41152,10,10,10,10,30,"pre",13,"pre"
"A","T","20T",1,"Tailrattle","aggr",487.811,4.9048,"A",492.7158,10,10,10,10,30,"pre",13,"pre"
"A","S","20S",1,"Subordinate posture","sub",488.412,1.10108,"B",489.51308,10,10,10,10,30,"pre",13,"pre"
"A","S","20S",1,"Subordinate posture","sub",491.815,1.33464,"B",493.14964,10,10,10,10,30,"pre",13,"pre"
"A","T","20T",1,"Tailrattle","aggr",492.716,2.03533,"A",494.75133,10,10,10,10,30,"pre",13,"pre"
"A","S","20S",1,"Tailrattle","aggr",493.517,2.40235,"B",495.91935,10,10,10,10,30,"pre",13,"pre"
"A","T","20T",1,"Tailrattle","aggr",497.487,2.06869,"A",499.55569,NA,NA,11,11,30,"pre",13,"pre"
"A","T","20T",1,"Defensive freeze","sub",502.258,2.90284,"A",505.16084,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Flee","sub",502.559,0.433758,"B",502.992758,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Bite","aggr",502.992,0.233562,"B",503.225562,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Tailrattle","aggr",503.226,0.83415,"B",504.06015,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Subordinate posture","sub",504.06,1.03435,"B",505.09435,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Bite","aggr",505.095,0.900882,"B",505.995882,11,11,11,11,30,"pre",13,"pre"
"A","T","20T",1,"Bite","aggr",505.161,1.23454,"A",506.39554,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Bite","aggr",505.995,1.23454,"B",507.22954,11,11,11,11,30,"pre",13,"pre"
"A","T","20T",1,"Bite","aggr",506.396,0.800784,"A",507.196784,11,11,11,11,30,"pre",13,"pre"
"A","T","20T",1,"Tailrattle","aggr",507.197,2.76938,"A",509.96638,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Lunge","aggr",507.23,0.467124,"B",507.697124,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Lunge","aggr",507.697,0.600588,"B",508.297588,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Defensive freeze","sub",508.298,1.03435,"B",509.33235,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Lunge","aggr",509.332,0.633954,"B",509.965954,11,11,11,11,30,"pre",13,"pre"
"A","T","20T",1,"Defensive freeze","sub",509.966,1.10108,"A",511.06708,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Flee","sub",509.966,2.03533,"B",512.00133,11,11,11,11,30,"pre",13,"pre"
"A","T","20T",1,"Lunge","aggr",513.503,0.433758,"A",513.936758,11,11,11,11,30,"pre",13,"pre"
"A","T","20T",1,"Tailrattle","aggr",513.936,1.36801,"A",515.30401,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Tailrattle","aggr",514.137,0.433758,"B",514.570758,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Tailrattle","aggr",514.57,0.50049,"B",515.07049,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Lunge","aggr",515.071,1.5682,"B",516.6392,11,11,11,11,30,"pre",13,"pre"
"A","T","20T",1,"Tailrattle","aggr",518.541,0.934248,"A",519.475248,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Subordinate posture","sub",519.041,0.200196,"B",519.241196,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Tailrattle","aggr",519.242,1.53484,"B",520.77684,11,11,11,11,30,"pre",13,"pre"
"A","T","20T",1,"Defensive freeze","sub",519.475,0.467124,"A",519.942124,11,11,11,11,30,"pre",13,"pre"
"A","T","20T",1,"Tailrattle","aggr",519.942,3.70363,"A",523.64563,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Subordinate posture","sub",520.777,0.467124,"B",521.244124,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Flee","sub",521.244,1.53484,"B",522.77884,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Defensive freeze","sub",522.778,0.433758,"B",523.211758,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Bite","aggr",523.212,0.567222,"B",523.779222,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Tailrattle","aggr",523.779,0.600588,"B",524.379588,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Tailrattle","aggr",524.38,0.300294,"B",524.680294,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Defensive freeze","sub",524.68,1.30127,"B",525.98127,11,11,11,11,30,"pre",13,"pre"
"A","T","20T",1,"Bite","aggr",524.814,1.03435,"A",525.84835,11,11,11,11,30,"pre",13,"pre"
"A","T","20T",1,"Defensive freeze","sub",525.848,1.43474,"A",527.28274,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Subordinate posture","sub",525.982,0.633954,"B",526.615954,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Lunge","aggr",526.616,1.33464,"B",527.95064,11,11,11,11,30,"pre",13,"pre"
"A","T","20T",1,"Subordinate posture","sub",527.283,2.13542,"A",529.41842,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Flee","sub",527.95,1.43474,"B",529.38474,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Bite","aggr",529.385,0.433758,"B",529.818758,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Lunge","aggr",529.819,0.33366,"B",530.15266,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Tailrattle","aggr",530.152,0.934248,"B",531.086248,11,11,11,11,30,"pre",13,"pre"
"A","T","20T",1,"Subordinate posture","sub",530.686,1.5682,"A",532.2542,11,11,11,11,30,"pre",13,"pre"
"A","S","20S",1,"Subordinate posture","sub",531.087,1.50147,"B",532.58847,11,11,11,11,30,"pre",13,"pre"
"A","T","20T",1,"Tailrattle","aggr",613.801,1.60157,"A",615.40257,12,12,12,12,30,"pre",13,"pre"
"A","S","20S",1,"Lunge","aggr",614.969,0.700686,"B",615.669686,12,12,12,12,30,"pre",13,"pre"
"A","T","20T",1,"Defensive freeze","sub",615.403,4.23748,"A",619.64048,12,12,12,12,30,"pre",13,"pre"
"A","S","20S",1,"Tailrattle","aggr",615.669,2.33562,"B",618.00462,12,12,12,12,30,"pre",13,"pre"
"A","S","20S",1,"Subordinate posture","sub",618.005,1.8685,"B",619.8735,12,12,12,12,30,"pre",13,"pre"
"A","T","20T",1,"Subordinate posture","sub",619.64,1.13444,"A",620.77444,12,12,12,12,30,"pre",13,"pre"
"A","S","20S",1,"Tailrattle","aggr",619.874,0.934248,"B",620.808248,12,12,12,12,30,"pre",13,"pre"
"A","T","20T",1,"Tailrattle","aggr",620.774,3.2365,"A",624.0105,12,12,12,12,30,"pre",13,"pre"
"A","S","20S",1,"Lunge","aggr",620.808,3.40333,"B",624.21133,12,12,12,12,30,"pre",13,"pre"
"A","S","20S",1,"Lunge","aggr",629.183,0.16683,"B",629.34983,NA,NA,13,13,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",629.349,1.26791,"B",630.61691,NA,NA,13,13,30,"pre",13,"post"
"A","T","20T",1,"Tailrattle","aggr",630.484,1.60157,"A",632.08557,NA,NA,13,13,30,"pre",13,"post"
"A","S","20S",1,"Defensive freeze","sub",630.617,4.03729,"B",634.65429,NA,NA,13,13,30,"pre",13,"post"
"A","T","20T",1,"Defensive freeze","sub",632.086,3.63689,"A",635.72289,NA,NA,13,13,30,"pre",13,"post"
"A","S","20S",1,"Lunge","aggr",635.222,1.53484,"B",636.75684,NA,NA,13,13,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",636.757,0.633954,"B",637.390954,NA,NA,13,13,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",637.391,1.70167,"B",639.09267,NA,NA,13,13,30,"pre",13,"post"
"A","S","20S",1,"Lunge","aggr",639.092,1.60157,"B",640.69357,NA,NA,13,13,30,"pre",13,"post"
"A","S","20S",1,"Lunge","aggr",688.341,0.16683,"B",688.50783,13,13,13,13,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",688.507,0.33366,"B",688.84066,13,13,13,13,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",688.841,0.734052,"B",689.575052,13,13,13,13,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",689.575,0.83415,"B",690.40915,13,13,13,13,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",690.409,0.433758,"B",690.842758,13,13,13,13,30,"pre",13,"post"
"A","T","20T",1,"Tailrattle","aggr",690.443,0.967614,"A",691.410614,13,13,13,13,30,"pre",13,"post"
"A","S","20S",1,"Bite","aggr",690.843,0.934248,"B",691.777248,13,13,13,13,30,"pre",13,"post"
"A","T","20T",1,"Defensive freeze","sub",691.41,1.53484,"A",692.94484,13,13,13,13,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",691.777,0.233562,"B",692.010562,13,13,13,13,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",692.011,1.10108,"B",693.11208,13,13,13,13,30,"pre",13,"post"
"A","T","20T",1,"Defensive freeze","sub",692.945,0.934248,"A",693.879248,13,13,13,13,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",693.112,1.00098,"B",694.11298,13,13,13,13,30,"pre",13,"post"
"A","T","20T",1,"Tailrattle","aggr",693.879,0.767418,"A",694.646418,13,13,13,13,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",694.113,3.00294,"B",697.11594,13,13,13,13,30,"pre",13,"post"
"A","T","20T",1,"Defensive freeze","sub",697.082,1.10108,"A",698.18308,13,13,13,13,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",697.116,0.533856,"B",697.649856,13,13,13,13,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",697.65,1.03435,"B",698.68435,13,13,13,13,30,"pre",13,"post"
"A","T","20T",1,"Tailrattle","aggr",698.184,1.7684,"A",699.9524,13,13,13,13,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",698.684,0.700686,"B",699.384686,13,13,13,13,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",699.385,0.133464,"B",699.518464,13,13,13,13,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",699.518,0.934248,"B",700.452248,13,13,13,13,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",700.452,0.800784,"B",701.252784,13,13,13,13,30,"pre",13,"post"
"A","T","20T",1,"Defensive freeze","sub",701.22,1.43474,"A",702.65474,13,13,13,13,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",701.253,0.567222,"B",701.820222,13,13,13,13,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",701.82,2.26889,"B",704.08889,13,13,13,13,30,"pre",13,"post"
"A","T","20T",1,"Tailrattle","aggr",702.655,4.57114,"A",707.22614,13,13,13,13,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",704.089,4.60451,"B",708.69351,13,13,13,13,30,"pre",13,"post"
"A","T","20T",1,"Bite","aggr",708.36,0.867516,"A",709.227516,13,13,13,13,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",708.694,1.60157,"B",710.29557,13,13,13,13,30,"pre",13,"post"
"A","T","20T",1,"Lunge","aggr",709.228,1.03435,"A",710.26235,13,13,13,13,30,"pre",13,"post"
"A","T","20T",1,"Tailrattle","aggr",710.262,3.16977,"A",713.43177,13,13,13,13,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",710.295,0.367026,"B",710.662026,13,13,13,13,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",710.662,1.20118,"B",711.86318,13,13,13,13,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",711.864,2.86948,"B",714.73348,13,13,13,13,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",721.373,0.600588,"B",721.973588,14,14,14,14,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",722.441,0.83415,"B",723.27515,14,14,14,14,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",723.275,0.266928,"B",723.541928,14,14,14,14,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",723.542,1.03435,"B",724.57635,14,14,14,14,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",724.576,1.26791,"B",725.84391,14,14,14,14,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",725.844,0.367026,"B",726.211026,14,14,14,14,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",726.211,4.53778,"B",730.74878,14,14,14,14,30,"pre",13,"post"
"A","T","20T",1,"Lunge","aggr",727.012,3.00294,"A",730.01494,14,14,14,14,30,"pre",13,"post"
"A","T","20T",1,"Defensive freeze","sub",730.015,2.46908,"A",732.48408,NA,NA,15,15,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",756.074,1.70167,"B",757.77567,NA,NA,15,15,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",760.745,2.43572,"B",763.18072,NA,NA,15,15,30,"pre",13,"post"
"A","T","20T",1,"Bite","aggr",761.479,7.27379,"A",768.75279,NA,NA,15,15,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",766.45,1.5682,"B",768.0182,15,15,15,15,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",768.019,1.03435,"B",769.05335,15,15,15,15,30,"pre",13,"post"
"A","T","20T",1,"Lunge","aggr",768.753,0.900882,"A",769.653882,15,15,15,15,30,"pre",13,"post"
"A","S","20S",1,"Defensive freeze","sub",769.053,1.06771,"B",770.12071,15,15,15,15,30,"pre",13,"post"
"A","T","20T",1,"Lunge","aggr",769.654,0.967614,"A",770.621614,15,15,15,15,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",770.121,0.433758,"B",770.554758,15,15,15,15,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",770.554,1.26791,"B",771.82191,15,15,15,15,30,"pre",13,"post"
"A","T","20T",1,"Lunge","aggr",770.621,6.10598,"A",776.72698,15,15,15,15,30,"pre",13,"post"
"A","S","20S",1,"Defensive freeze","sub",771.822,0.900882,"B",772.722882,15,15,15,15,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",772.723,1.5682,"B",774.2912,15,15,15,15,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",774.291,3.26987,"B",777.56087,15,15,15,15,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",779.029,4.23748,"B",783.26648,NA,NA,16,16,30,"pre",13,"post"
"A","T","20T",1,"Subordinate posture","sub",780.231,7.27379,"A",787.50479,NA,NA,16,16,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",783.267,3.36997,"B",786.63697,NA,NA,16,16,30,"pre",13,"post"
"A","T","20T",1,"Lunge","aggr",795.145,4.27085,"A",799.41585,NA,NA,16,16,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",797.014,0.400392,"B",797.414392,NA,NA,16,16,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",797.414,2.53582,"B",799.94982,NA,NA,16,16,30,"pre",13,"post"
"A","T","20T",1,"Bite","aggr",804.588,0.967614,"A",805.555614,16,16,16,16,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",805.021,1.7684,"B",806.7894,16,16,16,16,30,"pre",13,"post"
"A","T","20T",1,"Tailrattle","aggr",805.555,0.767418,"A",806.322418,16,16,16,16,30,"pre",13,"post"
"A","T","20T",1,"Tailrattle","aggr",806.323,6.23944,"A",812.56244,16,16,16,16,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",806.79,1.6683,"B",808.4583,16,16,16,16,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",808.458,0.16683,"B",808.62483,16,16,16,16,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",808.625,3.83709,"B",812.46209,16,16,16,16,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",837.954,1.10108,"B",839.05508,17,17,17,17,30,"pre",13,"post"
"A","T","20T",1,"Tailrattle","aggr",838.721,1.00098,"A",839.72198,17,17,17,17,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",839.055,0.200196,"B",839.255196,17,17,17,17,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",839.255,1.00098,"B",840.25598,17,17,17,17,30,"pre",13,"post"
"A","T","20T",1,"Lunge","aggr",839.722,1.96859,"A",841.69059,17,17,17,17,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",840.256,1.23454,"B",841.49054,17,17,17,17,30,"pre",13,"post"
"A","S","20S",1,"Bite","aggr",841.491,0.633954,"B",842.124954,17,17,17,17,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",842.124,0.767418,"B",842.891418,17,17,17,17,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",861.176,1.10108,"B",862.27708,18,18,18,18,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",862.278,0.400392,"B",862.678392,18,18,18,18,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",862.678,0.600588,"B",863.278588,18,18,18,18,30,"pre",13,"post"
"A","S","20S",1,"Lunge","aggr",863.279,0.467124,"B",863.746124,18,18,18,18,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",863.746,2.10206,"B",865.84806,18,18,18,18,30,"pre",13,"post"
"A","T","20T",1,"Lunge","aggr",865.848,1.50147,"A",867.34947,18,18,18,18,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",865.848,0.66732,"B",866.51532,18,18,18,18,30,"pre",13,"post"
"A","S","20S",1,"Lunge","aggr",866.515,0.433758,"B",866.948758,18,18,18,18,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",866.949,1.70167,"B",868.65067,18,18,18,18,30,"pre",13,"post"
"A","T","20T",1,"Tailrattle","aggr",867.349,1.60157,"A",868.95057,18,18,18,18,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",878.727,0.33366,"B",879.06066,19,19,19,19,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",879.061,0.66732,"B",879.72832,19,19,19,19,30,"pre",13,"post"
"A","T","20T",1,"Lunge","aggr",879.728,2.53582,"A",882.26382,19,19,19,19,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",879.728,0.567222,"B",880.295222,19,19,19,19,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",880.295,2.20216,"B",882.49716,19,19,19,19,30,"pre",13,"post"
"A","T","20T",1,"Bite","aggr",882.264,2.13542,"A",884.39942,NA,NA,20,20,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",914.529,0.033366,"B",914.562366,20,20,20,20,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",914.562,0.33366,"B",914.89566,20,20,20,20,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",914.896,0.433758,"B",915.329758,20,20,20,20,30,"pre",13,"post"
"A","T","20T",1,"Tailrattle","aggr",914.929,1.40137,"A",916.33037,20,20,20,20,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",915.329,0.800784,"B",916.129784,20,20,20,20,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",916.13,0.700686,"B",916.830686,20,20,20,20,30,"pre",13,"post"
"A","T","20T",1,"Defensive freeze","sub",916.33,3.2365,"A",919.5665,20,20,20,20,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",916.831,0.300294,"B",917.131294,20,20,20,20,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",917.131,1.33464,"B",918.46564,20,20,20,20,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",918.466,3.47006,"B",921.93606,20,20,20,20,30,"pre",13,"post"
"A","T","20T",1,"Tailrattle","aggr",920.234,1.06771,"A",921.30171,NA,NA,21,21,30,"pre",13,"post"
"A","T","20T",1,"Defensive freeze","sub",926.641,1.20118,"A",927.84218,NA,NA,21,21,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",926.774,1.23454,"B",928.00854,NA,NA,21,21,30,"pre",13,"post"
"A","T","20T",1,"Defensive freeze","sub",927.842,0.633954,"A",928.475954,NA,NA,21,21,30,"pre",13,"post"
"A","S","20S",1,"Lunge","aggr",928.009,1.7684,"B",929.7774,NA,NA,21,21,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",974.487,1.30127,"B",975.78827,NA,NA,21,21,30,"pre",13,"post"
"A","T","20T",1,"Tailrattle","aggr",1027.74,6.90676,"A",1034.64676,NA,NA,21,21,30,"pre",13,"post"
"A","T","20T",1,"Lunge","aggr",1034.65,1.83513,"A",1036.48513,21,21,21,21,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",1034.78,0.600588,"B",1035.380588,21,21,21,21,30,"pre",13,"post"
"A","S","20S",1,"Lunge","aggr",1035.38,0.367026,"B",1035.747026,21,21,21,21,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",1035.75,0.567222,"B",1036.317222,21,21,21,21,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",1036.31,0.300294,"B",1036.610294,21,21,21,21,30,"pre",13,"post"
"A","T","20T",1,"Lunge","aggr",1036.48,1.70167,"A",1038.18167,21,21,21,21,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",1036.61,0.367026,"B",1036.977026,21,21,21,21,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",1036.98,1.63493,"B",1038.61493,21,21,21,21,30,"pre",13,"post"
"A","T","20T",1,"Defensive freeze","sub",1038.18,4.43768,"A",1042.61768,21,21,21,21,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",1038.62,1.6683,"B",1040.2883,21,21,21,21,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",1041.49,1.16781,"B",1042.65781,21,21,21,21,30,"pre",13,"post"
"A","T","20T",1,"Lunge","aggr",1042.62,3.5368,"A",1046.1568,21,21,21,21,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",1042.65,0.66732,"B",1043.31732,21,21,21,21,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",1043.32,1.00098,"B",1044.32098,21,21,21,21,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",1044.32,0.367026,"B",1044.687026,21,21,21,21,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",1044.69,0.300294,"B",1044.990294,21,21,21,21,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",1044.99,0.967614,"B",1045.957614,21,21,21,21,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",1045.96,0.16683,"B",1046.12683,21,21,21,21,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",1046.12,0.967614,"B",1047.087614,21,21,21,21,30,"pre",13,"post"
"A","T","20T",1,"Subordinate posture","sub",1046.16,6.27281,"A",1052.43281,21,21,21,21,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",1049.76,4.87144,"B",1054.63144,NA,NA,22,22,30,"pre",13,"post"
"A","T","20T",1,"Defensive freeze","sub",1052.43,8.64179,"A",1061.07179,NA,NA,22,22,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",1054.63,2.03533,"B",1056.66533,NA,NA,22,22,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",1056.67,2.00196,"B",1058.67196,NA,NA,22,22,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",1108.52,0.066732,"B",1108.586732,22,22,22,22,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",1108.59,0.767418,"B",1109.357418,22,22,22,22,30,"pre",13,"post"
"A","T","20T",1,"Tailrattle","aggr",1108.62,1.96859,"A",1110.58859,22,22,22,22,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",1109.35,0.900882,"B",1110.250882,22,22,22,22,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",1110.25,1.00098,"B",1111.25098,22,22,22,22,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",1111.25,1.40137,"B",1112.65137,22,22,22,22,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",1112.66,1.63493,"B",1114.29493,22,22,22,22,30,"pre",13,"post"
"A","T","20T",1,"Defensive freeze","sub",1113.76,3.10304,"A",1116.86304,22,22,22,22,30,"pre",13,"post"
"A","S","20S",1,"Defensive freeze","sub",1114.29,2.56918,"B",1116.85918,22,22,22,22,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",1116.86,1.33464,"B",1118.19464,22,22,22,22,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",1118.19,1.00098,"B",1119.19098,22,22,22,22,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",1119.2,1.43474,"B",1120.63474,22,22,22,22,30,"pre",13,"post"
"A","T","20T",1,"Subordinate posture","sub",1119.46,7.77428,"A",1127.23428,22,22,22,22,30,"pre",13,"post"
"A","S","20S",1,"Bite","aggr",1122.77,0.867516,"B",1123.637516,22,22,22,22,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",1123.63,0.467124,"B",1124.097124,22,22,22,22,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",1124.1,1.10108,"B",1125.20108,22,22,22,22,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",1125.2,0.066732,"B",1125.266732,22,22,22,22,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",1125.27,2.20216,"B",1127.47216,22,22,22,22,30,"pre",13,"post"
"A","T","20T",1,"Bite","aggr",1127.24,4.47104,"A",1131.71104,22,22,22,22,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",1127.47,1.43474,"B",1128.90474,22,22,22,22,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",1128.91,7.17369,"B",1136.08369,22,22,22,22,30,"pre",13,"post"
"A","T","20T",1,"Defensive freeze","sub",1131.71,5.77232,"A",1137.48232,NA,NA,1,23,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",1152.8,1.53484,"B",1154.33484,NA,NA,1,23,30,"pre",13,"post"
"A","T","20T",1,"Lunge","aggr",1154.16,1.7684,"A",1155.9284,NA,NA,1,23,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",1154.33,2.86948,"B",1157.19948,NA,NA,1,23,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",1157.2,0.867516,"B",1158.067516,NA,NA,1,23,30,"pre",13,"post"
"A","S","20S",1,"Flee","sub",1158.07,0.900882,"B",1158.970882,NA,NA,1,23,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",1158.97,3.26987,"B",1162.23987,NA,NA,1,23,30,"pre",13,"post"
"A","S","20S",1,"Subordinate posture","sub",1162.24,2.10206,"B",1164.34206,NA,NA,1,23,30,"pre",13,"post"
"A","T","20T",1,"Tailrattle","aggr",1163.04,2.93621,"A",1165.97621,NA,NA,1,23,30,"pre",13,"post"
"A","S","20S",1,"Tailrattle","aggr",1164.34,3.97055,"B",1168.31055,NA,NA,1,23,30,"pre",13,"post"
"A","T","20T",2,"Tailrattle","aggr",9.47594,1.00098,"A",10.47692,NA,NA,1,23,30,"pre",13,"post"
